,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
1871,126,1,2,4,91,449,What fictional island is constantly at war with Blefuscu over the correct way to eat a boiled egg?,Lilliput,1.885,W,360.779,7.765,0.526,1.889,14.197,612.5374216,1.292468359,8.826233333,0
1872,126,1,2,4,92,728,What was the 11th-century Spanish military leader Rodrigo Diaz de Vivar better known as?  ,El Cid ,10.468,S,376.323,6.564,0.522,1.662,9.259,612.5374216,2.21509172,8.826233333,NA
1873,126,1,2,4,93,816,Where is Jacques Plante's name misspelled five of the six times it appears? ,The Stanley Cup ,8.484,W,387.873,6.639,0.532,8.488,19.679,612.5374216,2.816123077,8.826233333,0
1874,126,1,2,4,94,306,What 1980 film is named for the legendary square-shaped capital of Kublai Khan? ,Xanadu ,4.09,S,410.437,3.994,0.535,0.713,5.749,612.5374216,1.12672522,8.826233333,NA
1875,126,1,2,4,95,987,"Whose epitaph read in part, ""Here lies one whose name was writ in water?  ",John Keats ,18.508,W,417.407,5.553,0.531,18.512,28.604,612.5374216,3.362616075,8.826233333,0
1876,126,1,2,4,96,894,Which species of snake gives birth to its young instead of laying eggs?  ,Anaconda,14.372,W,449.432,7.344,0.528,14.377,26.264,612.5374216,1.683279278,8.826233333,1
1877,126,1,2,4,97,941,Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ,Ian Thorpe ,4.903,W,477.445,5.379,0.555,4.907,14.848,612.5374216,1.666550826,8.826233333,0
1878,126,1,2,4,98,620,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",The budgerigar,18.271,W,494.025,5.286,0.53,18.275,28.12,612.5374216,2.218478573,8.826233333,0
1879,126,1,2,4,99,664,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,15.455,W,524.429,6.507,0.53,15.459,26.515,612.5374216,2.885346987,8.826233333,1
1880,126,1,2,4,100,631,"What port, its state's largest city, is nicknamed the Brick City? ","Newark, NJ ",6.242,W,553.896,4.696,0.536,6.246,15.484,612.5374216,1.976342303,8.826233333,1
1881,126,1,2,4,101,300,"Venetian painter Jacopo Robusti was better known by what name, because he was the son of a cloth dyer?",Tintoretto,7.971,NA,571.429,NA,NA,NA,NA,612.5374216,1.579391325,8.826233333,NA
1882,126,1,2,4,102,604,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",Pandemonium,17.614,W,584.115,6.228,0.524,17.618,28.387,612.5374216,1.265635834,8.826233333,1
1883,125,1,1,1,1,220,Songbird is a book about what jazz singer's remarkable posthumous career? ,Eva Cassidy ,8.698,W,0.102,8.453,0.556,8.713,21.739,600.4365737,1.914697696,9.538178571,0
1884,125,1,1,1,2,744,What was the magical original name of the online bookstore that changed its name in 1995 to Amazon.com?,Cadabra.com ,18.315,W,23.837,6.695,0.543,18.322,29.574,600.4365737,2.473078403,9.538178571,1
1885,125,1,1,1,3,987,"Whose epitaph read in part, ""Here lies one whose name was writ in water?  ",John Keats ,9.93,W,55.945,5.249,0.55,9.936,19.747,600.4365737,1.137526461,9.538178571,0
1886,125,1,1,1,4,527,What is the national tree of Jamaica? ,The Blue Mahoe ,2.468,W,76.888,4.298,0.549,2.474,11.339,600.4365737,1.360151378,9.538178571,0
1887,125,1,1,1,5,906,Who beat Robert Scott by a month in his expedition to the South Pole? ,Roald Amundsen ,1.112,W,89.674,4.232,0.549,1.118,9.901,600.4365737,2.983497321,9.538178571,0
1888,125,1,1,1,6,558,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",As Good As It Gets ,5.073,W,102.645,6.405,0.548,5.079,16.036,600.4365737,2.484813482,9.538178571,1
1889,125,1,1,1,7,485,What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ,Yahoo!,15.522,W,121.231,7.067,0.555,15.527,27.167,600.4365737,1.493826867,9.538178571,1
1890,125,1,1,1,8,769,"What word comes to us from the Greek for ""thick-skinned""?  ",Pachyderm,13.02,W,149.946,7.264,0.542,13.025,24.844,600.4365737,2.497734013,9.538178571,1
1891,125,1,1,1,9,80,For what crime was Bruno Hauptmann executed in 1936?,Kidnapping and killing the Lindbergh baby,12.641,W,177.357,4.22,0.543,12.648,21.417,600.4365737,1.321934031,9.538178571,0
1892,125,1,1,1,10,534,What is the only English word with three consecutive double letters?  ,Bookkeeper,8.079,NA,200.156,NA,NA,NA,NA,600.4365737,2.134203831,9.538178571,NA
1893,125,1,1,1,11,480,What imports from a Baja California beach made Gary Drahl a millionaire in late 1975?,Pet Rocks,18.227,W,213.41,3.937,0.543,18.232,26.716,600.4365737,2.915228919,9.538178571,1
1894,125,1,1,1,12,440,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,Rod Serling ,3.155,W,243.112,4.298,0.549,3.161,12.024,600.4365737,2.091582531,9.538178571,1
1895,125,1,1,1,13,852,Which Constitutional Amendment deals with poll taxes? ,Twenty-fourth ,6.238,W,257.285,3.893,0.553,6.243,14.698,600.4365737,2.258888459,9.538178571,1
1896,125,1,1,1,14,300,"Venetian painter Jacopo Robusti was better known by what name, because he was the son of a cloth dyer?",Tintoretto,1.227,W,274.301,3.629,0.549,1.233,9.416,600.4365737,1.401005232,9.538178571,0
1897,125,1,1,1,15,364,"What bulb vegetable is traditionally worn on Saint David's Day, as it is a national symbol of Wales?",The Leek ,19.722,W,285.182,4.668,0.546,19.727,28.955,600.4365737,1.561789106,9.538178571,1
1898,125,1,1,1,16,298,"Until 1790, what was known as Jenkins Hill? ",Capitol Hill,12.138,W,315.769,2.457,0.551,12.143,19.161,600.4365737,1.906491779,9.538178571,1
1899,125,1,1,1,17,962,Who was the last British Monarch to also be an emperor?  ,George VI,18.281,W,336.912,3.77,0.559,18.286,26.632,600.4365737,2.615519672,9.538178571,0
1900,125,1,1,1,18,210,Prime Minister Lester Pearson won the Nobel Peace Prize for defusing what world crisis?,The Suez Crisis,1.741,W,366.229,4.293,0.554,1.747,10.603,600.4365737,3.670963518,9.538178571,1
1901,125,1,1,1,19,181,"James Bond works for M, but what single initial is used for the real-life director of Britain's MI6?",C,6.238,W,380.57,6.424,0.546,6.243,17.222,600.4365737,2.299625295,9.538178571,1
1902,125,1,1,1,20,460,What game show host took his stage name from the college in his West Virginia hometown? ,Peter Marshall,12.876,W,400.159,5.043,0.54,12.881,22.471,600.4365737,1.012070775,9.538178571,1
1903,125,1,1,1,21,664,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,12.718,W,423.71,3.684,0.545,12.723,20.982,600.4365737,2.080135617,9.538178571,1
1904,125,1,1,1,22,888,Which poisonous snake smells like fresh-cut cucumbers? ,Copperhead snake,8.651,W,446.826,3.232,0.545,8.656,16.437,600.4365737,1.376948977,9.538178571,1
1905,125,1,1,1,23,602,What New York country club lent its name to the kind of dinner jacket first worn there in 1886?  ,Tuxedo Club ,2.081,W,464.71,4.124,0.539,2.086,10.753,600.4365737,3.784718442,9.538178571,1
1906,125,1,1,1,24,130,"In 2005, Bhutan became the first country to entirely ban what?",Tobacco,19.05,W,479.301,3.301,0.544,19.055,26.916,600.4365737,2.701530003,9.538178571,1
1907,125,1,1,1,25,893,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,The Discovery,0.016,W,509.053,3.773,0.539,0.021,8.347,600.4365737,3.585287072,9.538178571,0
1908,125,1,1,1,26,331,What are Quivira and Cibola?  ,Two of the seven cities of gold,13.429,W,521.037,1.773,0.551,13.435,19.763,600.4365737,2.870747493,9.538178571,1
1909,125,1,1,1,27,13,A causeway lined with hundreds of sphinxes once connected Karnak to what other great Egyptian temple?,Luxor,15.522,W,543.735,4.195,0.552,15.526,24.292,600.4365737,2.104463816,9.538178571,1
1910,125,1,1,1,28,434,What European country is named for the dark-looking Dinaric Alps? ,Montenegro,8.642,W,570.194,4.168,0.545,8.647,17.373,600.4365737,2.589568692,9.538178571,1
1911,125,1,1,1,29,768,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",The old-fashioned,0.177,W,590.234,3.847,0.548,0.182,8.581,600.4365737,1.576747447,9.538178571,1
1912,125,2,1,2,30,620,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",The budgerigar,6.212,W,0.028,3.905,4.446,6.22,14.683,600.8508945,2.060585699,16.30386364,0
1913,125,2,1,2,31,596,"What name is shared by the rivers that run through Denison, TX and Hanoi, Vietnam?",Red River,1.296,W,16.859,4.728,5.282,1.301,10.587,600.8508945,3.029469531,16.30386364,1
1914,125,2,1,2,32,547,What is the surgical knife called an izmel used for? ,The circumcision at a bris ,13.634,W,30.548,2.974,3.527,13.639,21.184,600.8508945,1.133156736,16.30386364,1
1915,125,2,1,2,33,894,Which species of snake gives birth to its young instead of laying eggs?  ,Anaconda,2.225,W,52.928,3.69,4.229,2.23,10.469,600.8508945,3.663101825,16.30386364,1
1916,125,2,1,2,34,765,What were the first modern Olympic pole vaulters' poles made of? ,Bamboo ,18.705,W,67.119,2.627,3.176,18.71,25.897,600.8508945,2.151558534,16.30386364,1
1917,125,2,1,2,35,821,Where would you find the countries of Qumar and Equatorial Kundu? ,On TV's The West Wing ,67.498,W,95.232,3.826,4.379,67.503,75.889,600.8508945,2.091655253,16.30386364,1
1918,125,2,1,2,36,895,Which state has the zip code 12345?,New York,6.185,W,173.271,2.971,3.51,6.19,13.712,600.8508945,2.426815883,16.30386364,1
1919,125,2,1,2,37,697,What animal is combined with a serpent to make the mythical creature the Cockatrice? ,Rooster,0.344,W,189.467,4.719,5.265,0.348,9.617,600.8508945,1.727045211,16.30386364,1
1920,125,2,1,2,38,380,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,Martin Luther King Jr. ,16.727,W,200.866,2.664,3.209,16.733,23.958,600.8508945,3.798481945,16.30386364,1
1921,125,2,1,2,39,731,What was the first American novel to sell one million copies? ,Uncle Tom's Cabin ,39.01,W,228.679,2.955,3.51,39.016,46.539,600.8508945,1.889394631,16.30386364,1
1922,125,2,1,2,40,613,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,Mickey Finn,7.612,W,277.167,5.819,6.368,7.617,17.991,600.8508945,1.409856844,16.30386364,0
1923,125,2,1,2,41,465,What grapefruit-sized object has been reckoned to be the largest single cell on earth? ,An ostrich egg yolk ,6.212,W,296.623,4.243,4.797,6.217,15.032,600.8508945,2.328710061,16.30386364,1
1924,125,2,1,2,42,982,Whom did the Daughters of the American Revolution bar from singing at Constitution Hall in 1936?,Marian Anderson,1.194,W,314.056,4.906,5.449,1.199,10.653,600.8508945,3.824729886,16.30386364,0
1925,125,2,1,2,43,292,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",Thomas Hardy,10.439,W,328.597,7.797,8.34,10.444,22.788,600.8508945,2.68908839,16.30386364,0
1926,125,2,1,2,44,52,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",Liberia,31.893,W,354.153,4.977,5.516,31.898,41.424,600.8508945,2.031054511,16.30386364,0
1927,125,2,1,2,45,67,"Deuteranopia, or Daltonism, is one of the most common varieties of what condition?",Color blindness,9.461,W,397.677,4.405,4.947,9.466,18.426,600.8508945,1.95625742,16.30386364,1
1928,125,2,1,2,46,890,Which popular treat was invented by an 11-year-old in California? ,The popsicle,0.05,W,418.119,3.531,4.095,0.054,8.163,600.8508945,1.121869039,16.30386364,1
1929,125,2,1,2,47,779,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",Harmonica,86.412,W,427.479,3.219,3.761,86.417,94.191,600.8508945,1.395988343,16.30386364,1
1930,125,2,1,2,48,280,The United States' first law school for women was named for what cross-dressing Shakespearean character?,Portia ,5.759,W,523.135,5.955,6.519,5.764,16.286,600.8508945,3.17535613,16.30386364,1
1931,125,2,1,2,49,260,The Italian government regulates the price of what beverage?,Espresso,2.541,W,542.657,2.385,2.925,2.546,9.484,600.8508945,2.018958481,16.30386364,1
1932,125,2,1,2,50,871,What is the only cat that cannot retract its claws? ,Cheetah,3.183,W,554.223,2.37,2.925,3.188,10.118,600.8508945,3.827097086,16.30386364,1
1933,125,2,1,2,51,600,What nation is home to the only tunnel in the world longer than the Chunnel?  ,Japan ,21.98,W,568.247,4.411,4.964,21.985,30.961,600.8508945,1.598038935,16.30386364,1
1934,125,1,1,3,52,718,What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ,Radar,6.126,W,0.021,4.194,0.553,6.13,14.882,614.2721366,3.882433444,9.3727,0
1935,125,1,1,3,53,554,What island in Manila Bay was the site of a famous 1942 siege?  ,Corregidor,18.357,W,18.842,3.181,0.563,18.362,26.114,614.2721366,1.834327267,9.3727,0
1936,125,1,1,3,54,192,"Of the world's seven most populous islands, what's the only one not in Asia? ",Great Britain,2.261,W,46.872,4.239,0.541,2.266,11.055,614.2721366,2.985781863,9.3727,1
1937,125,1,1,3,55,733,What was the first CD pressed for commerical release in the U.S.?,Bruce Springsteen's Born in the USA ,9.904,W,60.978,3.333,0.545,9.91,17.79,614.2721366,1.536013421,9.3727,1
1938,125,1,1,3,56,3,Don't Stand So Close to Me by the Police was inspired by what literary work?,Lolita by Vladimir Nabokov,6.953,W,80.367,2.953,0.54,6.958,14.464,614.2721366,1.374002695,9.3727,0
1939,125,1,1,3,57,69,"During which war was ""The African Queen"" set?",World War I,14.974,W,96.262,2.793,0.55,14.979,22.337,614.2721366,1.698595208,9.3727,1
1940,125,1,1,3,58,931,Who is pictured on a US Purple Heart medal? ,George Washington,12.393,W,120.364,3.603,0.543,12.398,20.549,614.2721366,1.012532711,9.3727,1
1941,125,1,1,3,59,288,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",Oregon ,0.016,W,141.993,4.262,0.551,0.021,8.848,614.2721366,1.42837385,9.3727,1
1942,125,1,1,3,60,914,"Who did fisherman Donato Dalrymple rescue from the water on Thanksgiving Day, 1999?",Elian Gonzalez ,7.191,W,152.339,3.06,0.55,7.196,14.815,614.2721366,1.192492177,9.3727,0
1943,125,1,1,3,61,47,Bauxite ore is mined so it can be processed into what metal?,Aluminum,5.707,W,168.401,2.942,0.552,5.712,13.21,614.2721366,1.090294623,9.3727,1
1944,125,1,1,3,62,9,"White Christmas playing on Armed Forces Radio was the secret signal for what event on April 30, 1975?",The evacuation of Saigon,12.452,W,182.759,5.16,0.539,12.457,22.17,614.2721366,3.524829971,9.3727,1
1945,125,1,1,3,63,389,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,The guppy,2.559,W,208.515,4.932,0.551,2.564,12.057,614.2721366,3.148400722,9.3727,1
1946,125,1,1,3,64,413,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,The Guinness Book of World Records,17.464,W,223.776,3.567,0.544,17.47,25.596,614.2721366,3.514863503,9.3727,1
1947,125,1,1,3,65,85,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,Tuesday,4.901,W,252.942,5.537,0.547,4.906,14.999,614.2721366,1.701962025,9.3727,1
1948,125,1,1,3,66,552,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",It's stamped on the coin's edge,7.254,W,269.707,3.932,0.547,7.261,15.751,614.2721366,2.085815886,9.3727,1
1949,125,1,1,3,67,113,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",Library of Congress,19.032,W,287.607,3.952,0.545,19.038,27.552,614.2721366,2.530285629,9.3727,1
1950,125,1,1,3,68,397,What country borders both of the world's only two nations with square flags? ,Italy ,9.822,W,317.81,5.005,0.545,9.827,19.395,614.2721366,3.360081629,9.3727,1
1951,125,1,1,3,69,574,"What lagoon south of Queens, New York, is named for a local Indian tribe and has nothing to do Caribbean?",Jamaica Bay,18.724,W,340.625,4.614,0.551,18.729,27.902,614.2721366,1.062715643,9.3727,1
1952,125,1,1,3,70,24,"According to Thomas Malory, Sir Bedivere's last knightly act was to return what to a lake?",Excalibur,6.238,W,369.658,4.005,0.541,6.243,14.799,614.2721366,3.498896149,9.3727,1
1953,125,1,1,3,71,264,The Linke Scale is used to measure the blueness of what?,The sky,4.237,W,388.01,5.381,0.553,4.242,14.18,614.2721366,1.315010092,9.3727,1
1954,125,1,1,3,72,212,Robert Hooke coined what scientific term after looking at a piece of cork under a microscope?,Cell,12.164,W,403.571,6.98,0.542,12.169,23.707,614.2721366,3.202481514,9.3727,1
1955,125,1,1,3,73,745,What was the most expensive drawing ever sold?  ,Danseuse au Repos by Edgar Degas,6.797,W,430.548,2.147,0.544,6.803,13.512,614.2721366,1.265869262,9.3727,0
1956,125,1,1,3,74,810,Where did Bob Dylan first play in public? ,"Gaslight Cafe, Greenwich Village",18.946,W,445.407,3.312,0.566,18.952,26.833,614.2721366,3.653184842,9.3727,1
1957,125,1,1,3,75,858,Which country invented volleyball?   ,USA,12.393,W,475.978,2.181,0.543,12.397,19.127,614.2721366,1.750822606,9.3727,1
1958,125,1,1,3,76,317,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,Dark Side of the Moon,0.091,W,496.921,3.678,0.55,0.096,8.33,614.2721366,1.443394589,9.3727,1
1959,125,1,1,3,77,87,Har Gobind Khorana won the 1968 Nobel Prize for Medicine for research into what?,Genetics,0.675,W,506.749,3.298,0.546,0.679,8.531,614.2721366,1.30516867,9.3727,1
1960,125,1,1,3,78,322,What animal lives in a holt? ,An otter,15.222,NA,516.643,NA,NA,NA,NA,614.2721366,1.490065301,9.3727,NA
1961,125,1,1,3,79,436,"What event was won by the same team the first twenty-five times it was held, from 1851 to 1983?  ",The America's Cup ,9.484,W,529.263,4.472,0.542,9.489,18.509,614.2721366,3.481311067,9.3727,1
1962,125,1,1,3,80,275,"The SS Faith, a ship built by Leslie Comyn, was made of what unique material?",Cement,10.715,W,551.309,3.378,0.55,10.72,18.66,614.2721366,1.593881776,9.3727,1
1963,125,1,1,3,81,342,What athlete acted in the movie Old Yeller? ,Chuck Connors,6.772,W,571.633,2.598,0.528,6.777,13.912,614.2721366,2.413017709,9.3727,1
1964,125,1,1,3,82,948,"Who solves crimes in Bayport, located on Barmet Bay? ",The Hardy Boys ,16.425,W,588.013,1.858,0.549,16.43,22.855,614.2721366,3.359749489,9.3727,1
1965,125,2,1,4,83,734,What was the first English play to be written especially for children? ,Peter Pan ,47.006,W,0.022,3.036,3.577,47.011,54.595,616.9408607,2.228296009,22.16994737,1
1966,125,2,1,4,84,826,Which animal can go longer without water than a camel can? ,Rat,8.95,W,56.901,3.901,4.446,8.955,17.406,616.9408607,3.922633627,22.16994737,1
1967,125,2,1,4,85,406,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,The U.S. Air Force,0.348,W,78.295,4.107,4.663,0.353,9.032,616.9408607,1.635381475,22.16994737,1
1968,125,2,1,4,86,942,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",Eddie Van Halen,31.046,W,89.026,3.641,4.195,31.051,39.252,616.9408607,1.883149349,22.16994737,1
1969,125,2,1,4,87,429,What element name is controversial because it was named for its codiscoverer when he was still living in 1994?,Seaborgium ,77.904,W,130.227,4.856,5.399,77.909,87.322,616.9408607,2.503271212,22.16994737,0
1970,125,2,1,4,88,604,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",Pandemonium,3.671,W,220.116,5.614,6.167,3.676,13.863,616.9408607,1.497932215,22.16994737,1
1971,125,2,1,4,89,904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,2.967,W,235.56,4.731,5.282,2.972,12.258,616.9408607,2.775698172,22.16994737,1
1972,125,2,1,4,90,954,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,Andy Kaufman,1.838,W,250.653,2.95,3.493,1.843,9.349,616.9408607,1.605108982,22.16994737,1
1973,125,2,1,4,91,585,What metal was found in Nevada's famed Comstock Lode?  ,Silver,58.703,W,261.668,2.815,3.359,58.708,66.078,616.9408607,1.86480781,22.16994737,1
1974,125,2,1,4,92,927,Who is Jason Schwartzman's famous mother?  ,Talia Shire ,25.662,W,329.678,2.604,3.159,25.666,32.833,616.9408607,3.297580063,22.16994737,0
1975,125,2,1,4,93,14,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,School buses were painted yellow,3.438,W,365.882,4.593,5.148,3.443,12.609,616.9408607,2.329182945,22.16994737,1
1976,125,2,1,4,94,433,What EU nation was once led by a president and a prime minister who were identical twins? ,Poland,0.812,W,380.874,3.337,3.878,0.816,8.698,616.9408607,2.260018575,22.16994737,1
1977,125,2,1,4,95,556,What islands are home to most of the world's blue-footed boobies? ,The Galapagos Islands ,46.175,W,391.889,3.57,4.112,46.18,54.311,616.9408607,1.808314321,22.16994737,1
1978,125,2,1,4,96,17,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",Molasses,15.265,W,448.082,3.752,4.295,15.27,23.573,616.9408607,1.699371767,22.16994737,1
1979,125,2,1,4,97,857,Which country has the most public libraries?  ,Russia,41.854,W,473.421,1.782,2.323,41.858,48.194,616.9408607,2.455304091,22.16994737,1
1980,125,2,1,4,98,108,Ida May Fuller was the first U.S. citizen to receive a check for what?,Social Security,19.04,W,524.132,3.382,3.928,19.045,26.983,616.9408607,3.003415417,22.16994737,1
1981,125,2,1,4,99,812,Where did the Beagle 2 crash and disappear on Christmas Day 2003?  ,Mars,3.438,W,554.185,3.322,3.861,3.442,11.322,616.9408607,1.859459282,22.16994737,1
1982,125,2,1,4,100,742,What was the game of Scrabble originally called? ,Criss-Cross ,0.812,W,567.422,2.164,2.708,0.817,7.528,616.9408607,2.233704404,22.16994737,1
1983,125,2,1,4,101,932,Who is Rashida Jones's famous mother?,Peggy Lipton ,32.208,W,577.25,2.848,3.41,32.214,39.653,616.9408607,1.761004063,22.16994737,0
1984,124,2,2,1,1,596,"What name is shared by the rivers that run through Denison, TX and Hanoi, Vietnam?",Red River,0.142,W,0.08,5.47,0.531,0.157,10.172,602.7309721,1.687412531,15.4074,0
1985,124,2,2,1,2,461,What game was created by French mathematician Blaise Pascal when he was experimenting with perpetual motion? ,Roulette,49.204,W,12.031,7.958,0.566,49.211,61.749,602.7309721,3.643859485,15.4074,1
1986,124,2,2,1,3,863,Which European country was the first to produce decaffeinated coffee? ,Germany,18.012,K,77.517,3.959,0.554,1.15,6.185,602.7309721,1.013006835,15.4074,0
1987,124,2,2,1,4,413,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,The Guinness Book of World Records,3.098,W,84.788,4.383,0.547,3.105,12.04,602.7309721,2.302475919,15.4074,1
1988,124,2,2,1,5,289,"Thimpu, the capital of Bhutan, is known for being the only world capital without any what?",Traffic lights,0.191,W,99.195,7.192,0.58,0.197,11.973,602.7309721,1.630991257,15.4074,1
1989,124,2,2,1,6,765,What were the first modern Olympic pole vaulters' poles made of? ,Bamboo ,28.267,W,112.884,4.399,0.549,28.272,37.229,602.7309721,2.822645124,15.4074,1
1990,124,2,2,1,7,185,Mohammed Khatami is both a former national librarian and a former president of what nation?,Iran,7.243,K,152.999,6.428,0.541,1.298,8.775,602.7309721,2.242753741,15.4074,0
1991,124,2,2,1,8,364,"What bulb vegetable is traditionally worn on Saint David's Day, as it is a national symbol of Wales?",The Leek ,14.333,W,164.097,4.594,0.554,14.338,23.49,602.7309721,1.50320962,15.4074,1
1992,124,2,2,1,9,811,"Where did the abbreviation ""INRI"" traditionally appear? ",On Christ's crucifix ,2.584,W,189.152,3.683,0.545,2.59,10.838,602.7309721,1.979711974,15.4074,1
1993,124,2,2,1,10,613,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,Mickey Finn,18.772,W,202.038,4.815,0.533,18.777,28.137,602.7309721,2.028445881,15.4074,0
1994,124,2,2,1,11,979,"Who's the only character in ""Peter and the Wolf"" represented by a brass instrument?",The wolf (french horn),1.002,W,232.258,4.018,0.545,1.008,9.583,602.7309721,2.023664844,15.4074,1
1995,124,2,2,1,12,992,"Whose remains were thrown in the Seine River on May 30, 1431? ",Joan of Arc's ,41.748,K,243.924,4.263,0.551,6.904,12.235,602.7309721,1.065330803,15.4074,0
1996,124,2,2,1,13,411,What did popular author J.D. Salinger reveal the first two intials in his name to stand for?  ,Juvenile deliquent,1.85,W,257.312,5.867,0.552,1.855,12.291,602.7309721,1.323455416,15.4074,1
1997,124,2,2,1,14,220,Songbird is a book about what jazz singer's remarkable posthumous career? ,Eva Cassidy ,38.493,W,270.985,2.834,0.542,38.498,45.887,602.7309721,3.896070307,15.4074,0
1998,124,2,2,1,15,728,What was the 11th-century Spanish military leader Rodrigo Diaz de Vivar better known as?  ,El Cid ,4.225,K,320.827,5.096,0.553,0.79,6.952,602.7309721,3.230107533,15.4074,0
1999,124,2,2,1,16,734,What was the first English play to be written especially for children? ,Peter Pan ,22.528,W,331.072,2.571,0.555,22.533,29.674,602.7309721,1.272945572,15.4074,1
2000,124,2,2,1,17,748,What was the name of the plane Buddy Holly died in?  ,American Pie,2.015,W,362.078,3.086,0.541,2.02,9.65,602.7309721,3.151001896,15.4074,0
2001,124,2,2,1,18,431,What English dynasty collapsed in the Wars of the Roses?  ,The Plantagenets,43.373,K,374.947,2.864,0.546,0.501,4.429,602.7309721,1.679955564,15.4074,0
2002,124,2,2,1,19,556,What islands are home to most of the world's blue-footed boobies? ,The Galapagos Islands ,14.143,W,381.149,3.895,0.551,14.149,22.604,602.7309721,2.787112483,15.4074,1
2003,124,2,2,1,20,270,"The pinna is the outer, visible part of what?",The ear,0.017,W,406.621,3.47,0.591,0.022,8.096,602.7309721,1.3178479,15.4074,0
2004,124,2,2,1,21,465,What grapefruit-sized object has been reckoned to be the largest single cell on earth? ,An ostrich egg yolk ,50.174,W,416.098,6.169,0.55,50.18,60.914,602.7309721,2.295674504,15.4074,0
2005,124,2,2,1,22,753,What was the only children's story ever published by James Bond creator Ian Fleming? ,Chitty Chitty Bang Bang ,0.264,W,479.362,3.761,0.551,0.27,8.597,602.7309721,3.985030688,15.4074,1
2006,124,2,2,1,23,88,Harry Truman was the first U.S. president of what religious persuasion? ,Southern Baptist,4.212,K,492.014,3.477,0.551,0.56,5.115,602.7309721,2.983480403,15.4074,0
2007,124,2,2,1,24,227,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",The crust and the mantle,20.508,W,500.204,2.895,0.548,20.513,27.969,602.7309721,2.365145987,15.4074,0
2008,124,2,2,1,25,108,Ida May Fuller was the first U.S. citizen to receive a check for what?,Social Security,1.06,W,530.624,3.619,0.543,1.065,9.232,602.7309721,3.344509817,15.4074,1
2009,124,2,2,1,26,822,Where would you find the popular party resort of Magaluf?   ,Majorca,39.383,W,543.26,4.495,0.553,39.388,48.444,602.7309721,1.631646926,15.4074,1
2010,124,2,2,1,27,332,What are the bumps on the tongue that carry the taste buds called? ,Papillae,11.733,K,593.403,3.488,0.54,1.051,5.599,602.7309721,3.67780025,15.4074,0
2011,124,1,2,2,28,925,Who invented condensed milk in 1856? ,"Gail Borden, Jr. ",15.994,W,0.033,2.79,0.536,16.002,23.34,614.21974,3.392713013,11.07446154,0
2012,124,1,2,2,29,831,Which animal was named for what was wrongly thought to be its country of origin? ,Turkey,12.379,K,26.842,3.298,0.579,0.709,5.1,614.21974,2.035782484,11.07446154,1
2013,124,1,2,2,30,164,"In what state was the U.S.'s first ""Adopt-a-Highway"" program started?",Texas,18.255,W,34.046,2.71,0.549,18.26,25.53,614.21974,1.210217731,11.07446154,1
2014,124,1,2,2,31,719,What was first made by suspending paraffin in a solution of water and antifreeze? ,Lava lamp ,8.111,W,60.839,4.733,0.548,8.116,17.406,614.21974,2.658823706,11.07446154,1
